name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
★ Paracord Knife | Urban Masked,Fracture Case,Gold,1088.0,FN,BUFF,,False,,,,,,1088.0,,
★ Survival Knife | Blue Steel,Fracture Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Survival Knife | Boreal Forest,Fracture Case,Gold,888.0,FN,BUFF,,False,,,,,,888.0,,
★ Survival Knife | Case Hardened,Fracture Case,Gold,1686.0,FN,BUFF,,False,,,,,,1686.0,,
★ Survival Knife | Crimson Web,Fracture Case,Gold,5145.0,FN,BUFF,,False,,,,,,5145.0,,
★ Survival Knife | Fade,Fracture Case,Gold,1099.5,FN,BUFF,,False,,,,,,1099.5,,
★ Survival Knife | Forest DDPAT,Fracture Case,Gold,1079.0,FN,BUFF,,False,,,,,,1079.0,,
★ Survival Knife | Night Stripe,Fracture Case,Gold,1283.43,FN,C5,,False,,,,,,1283.43,,
★ Survival Knife | Safari Mesh,Fracture Case,Gold,999.99,FN,YOUPIN,,False,,,,,,999.99,,
★ Survival Knife | Scorched,Fracture Case,Gold,1100.0,FN,BUFF,,False,,,,,,1100.0,,
★ Survival Knife | Slaughter,Fracture Case,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Survival Knife | Stained,Fracture Case,Gold,880.0,FN,C5,,False,,,,,,880.0,,
★ Survival Knife | Urban Masked,Fracture Case,Gold,1477.0,FN,C5,,False,,,,,,1477.0,,
XM1014 | Slipstream,Gamma 2 Case,Mil-Spec,3.87,FN,BUFF,,False,Restricted,10.0,,崭新,,3.87,,
UMP-45 | Briefing,Gamma 2 Case,Mil-Spec,6.3,FN,BUFF,,False,Restricted,10.0,,崭新,,6.3,,
P90 | Grim,Gamma 2 Case,Mil-Spec,4.37,FN,BUFF,,False,Restricted,10.0,,崭新,,4.37,,
Negev | Dazzle,Gamma 2 Case,Mil-Spec,4.61,MW,YOUPIN,,False,Restricted,10.0,,略磨,,4.61,,
G3SG1 | Ventilator,Gamma 2 Case,Mil-Spec,3.81,FN,C5,,False,Restricted,10.0,,崭新,,3.81,,
Five-SeveN | Scumbria,Gamma 2 Case,Mil-Spec,5.69,FN,BUFF,,False,Restricted,10.0,,崭新,,5.69,,
CZ75-Auto | Imprint,Gamma 2 Case,Mil-Spec,6.96,FN,BUFF,,False,Restricted,10.0,,崭新,,6.96,,
★ Bayonet | Gamma Doppler,Gamma 2 Case,Gold,3899.5,FN,YOUPIN,,False,,,,,,3899.5,,
★ Bayonet | Gamma Doppler,Gamma 2 Case,Gold,3899.5,FN,YOUPIN,,False,,,,,,3899.5,,
★ Bayonet | Freehand,Gamma 2 Case,Gold,1380.0,FN,YOUPIN,,False,,,,,,1380.0,,
★ Bayonet | Lore,Gamma 2 Case,Gold,3400.0,FN,BUFF,,False,,,,,,3400.0,,
★ Bayonet | Autotronic,Gamma 2 Case,Gold,4288.0,FN,C5,,False,,,,,,4288.0,,
★ Bayonet | Bright Water,Gamma 2 Case,Gold,1349.5,FN,YOUPIN,,False,,,,,,1349.5,,
★ Bayonet | Black Laminate,Gamma 2 Case,Gold,2100.0,FN,BUFF,,False,,,,,,2100.0,,
★ Flip Knife | Gamma Doppler,Gamma 2 Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma 2 Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma 2 Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma 2 Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma 2 Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Freehand,Gamma 2 Case,Gold,880.0,FN,YOUPIN,,False,,,,,,880.0,,
★ Flip Knife | Lore,Gamma 2 Case,Gold,2070.0,FN,BUFF,,False,,,,,,2070.0,,
★ Flip Knife | Autotronic,Gamma 2 Case,Gold,1998.5,FN,YOUPIN,,False,,,,,,1998.5,,
★ Flip Knife | Bright Water,Gamma 2 Case,Gold,900.0,FN,YOUPIN,,False,,,,,,900.0,,
★ Flip Knife | Black Laminate,Gamma 2 Case,Gold,1400.0,FN,BUFF,,False,,,,,,1400.0,,
★ Gut Knife | Gamma Doppler,Gamma 2 Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma 2 Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma 2 Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma 2 Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma 2 Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Freehand,Gamma 2 Case,Gold,548.5,FN,YOUPIN,,False,,,,,,548.5,,
★ Gut Knife | Lore,Gamma 2 Case,Gold,1100.0,FN,YOUPIN,,False,,,,,,1100.0,,
★ Gut Knife | Autotronic,Gamma 2 Case,Gold,1699.0,FN,YOUPIN,,False,,,,,,1699.0,,
★ Gut Knife | Bright Water,Gamma 2 Case,Gold,490.0,FN,YOUPIN,,False,,,,,,490.0,,
★ Gut Knife | Black Laminate,Gamma 2 Case,Gold,850.0,FN,BUFF,,False,,,,,,850.0,,
★ Karambit | Gamma Doppler,Gamma 2 Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma 2 Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma 2 Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma 2 Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma 2 Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Freehand,Gamma 2 Case,Gold,4088.0,FN,C5,,False,,,,,,4088.0,,
★ Karambit | Lore,Gamma 2 Case,Gold,10500.0,FN,YOUPIN,,False,,,,,,10500.0,,
★ Karambit | Autotronic,Gamma 2 Case,Gold,13598.5,FN,YOUPIN,,False,,,,,,13598.5,,
★ Karambit | Bright Water,Gamma 2 Case,Gold,3850.0,FN,YOUPIN,,False,,,,,,3850.0,,
★ Karambit | Black Laminate,Gamma 2 Case,Gold,7600.0,FN,YOUPIN,,False,,,,,,7600.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma 2 Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Freehand,Gamma 2 Case,Gold,3076.0,FN,YOUPIN,,False,,,,,,3076.0,,
★ M9 Bayonet | Lore,Gamma 2 Case,Gold,10887.0,FN,C5,,False,,,,,,10887.0,,
★ M9 Bayonet | Autotronic,Gamma 2 Case,Gold,11455.0,FN,YOUPIN,,False,,,,,,11455.0,,
★ M9 Bayonet | Bright Water,Gamma 2 Case,Gold,3000.0,FN,YOUPIN,,False,,,,,,3000.0,,
★ M9 Bayonet | Black Laminate,Gamma 2 Case,Gold,5069.0,FN,YOUPIN,,False,,,,,,5069.0,,
M4A4 | Desolate Space,Gamma Case,Classified,709.5,FN,BUFF,,False,Covert,10.0,,崭新,,709.5,,
★ Bayonet | Black Laminate,Gamma Case,Gold,1216.99,MW,YOUPIN,,False,,,,,,1216.99,,
★ Flip Knife | Gamma Doppler,Gamma Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Gamma Doppler,Gamma Case,Gold,3038.0,FN,YOUPIN,,False,,,,,,3038.0,,
★ Flip Knife | Freehand,Gamma Case,Gold,880.0,FN,YOUPIN,,False,,,,,,880.0,,
★ Flip Knife | Lore,Gamma Case,Gold,2070.0,FN,BUFF,,False,,,,,,2070.0,,
★ Flip Knife | Autotronic,Gamma Case,Gold,1998.5,FN,YOUPIN,,False,,,,,,1998.5,,
★ Flip Knife | Bright Water,Gamma Case,Gold,900.0,FN,YOUPIN,,False,,,,,,900.0,,
★ Flip Knife | Black Laminate,Gamma Case,Gold,1400.0,FN,BUFF,,False,,,,,,1400.0,,
★ Gut Knife | Gamma Doppler,Gamma Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Gamma Doppler,Gamma Case,Gold,1098.5,FN,YOUPIN,,False,,,,,,1098.5,,
★ Gut Knife | Freehand,Gamma Case,Gold,548.5,FN,YOUPIN,,False,,,,,,548.5,,
★ Gut Knife | Lore,Gamma Case,Gold,1100.0,FN,YOUPIN,,False,,,,,,1100.0,,
★ Gut Knife | Autotronic,Gamma Case,Gold,1699.0,FN,YOUPIN,,False,,,,,,1699.0,,
★ Gut Knife | Bright Water,Gamma Case,Gold,490.0,FN,YOUPIN,,False,,,,,,490.0,,
★ Gut Knife | Black Laminate,Gamma Case,Gold,850.0,FN,BUFF,,False,,,,,,850.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Gamma Doppler,Gamma Case,Gold,21645.0,FN,C5,,False,,,,,,21645.0,,
★ Karambit | Freehand,Gamma Case,Gold,4088.0,FN,C5,,False,,,,,,4088.0,,
★ Karambit | Lore,Gamma Case,Gold,10500.0,FN,YOUPIN,,False,,,,,,10500.0,,
★ Karambit | Autotronic,Gamma Case,Gold,13598.5,FN,YOUPIN,,False,,,,,,13598.5,,
★ Karambit | Bright Water,Gamma Case,Gold,3850.0,FN,YOUPIN,,False,,,,,,3850.0,,
★ Karambit | Black Laminate,Gamma Case,Gold,7600.0,FN,YOUPIN,,False,,,,,,7600.0,,
★ M9 Bayonet | Gamma Doppler,Gamma Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Gamma Doppler,Gamma Case,Gold,12388.0,FN,YOUPIN,,False,,,,,,12388.0,,
★ M9 Bayonet | Freehand,Gamma Case,Gold,3076.0,FN,YOUPIN,,False,,,,,,3076.0,,
★ M9 Bayonet | Lore,Gamma Case,Gold,10887.0,FN,C5,,False,,,,,,10887.0,,
★ M9 Bayonet | Autotronic,Gamma Case,Gold,11455.0,FN,YOUPIN,,False,,,,,,11455.0,,
★ M9 Bayonet | Bright Water,Gamma Case,Gold,3000.0,FN,YOUPIN,,False,,,,,,3000.0,,
★ M9 Bayonet | Black Laminate,Gamma Case,Gold,5069.0,FN,YOUPIN,,False,,,,,,5069.0,,
★ Bloodhound Gloves | Snakebite,Glove Case,Gold,4300.0,FN,BUFF,,False,,,,,,4300.0,,
★ Bloodhound Gloves | Bronzed,Glove Case,Gold,10967.27,FN,C5,,False,,,,,,10967.27,,
★ Moto Gloves | Eclipse,Glove Case,Gold,4299.0,MW,YOUPIN,,False,,,,,,4299.0,,
★ Specialist Gloves | Crimson Kimono,Glove Case,Gold,130000.0,FN,YOUPIN,,False,,,,,,130000.0,,
★ Specialist Gloves | Emerald Web,Glove Case,Gold,88888.0,FN,BUFF,,False,,,,,,88888.0,,
★ Specialist Gloves | Foundation,Glove Case,Gold,24800.0,FN,BUFF,,False,,,,,,24800.0,,
★ Specialist Gloves | Forest DDPAT,Glove Case,Gold,8888.0,FN,YOUPIN,,False,,,,,,8888.0,,
★ Sport Gloves | Superconductor,Glove Case,Gold,125000.0,FN,YOUPIN,,False,,,,,,125000.0,,
★ Sport Gloves | Hedge Maze,Glove Case,Gold,250000.0,FN,C5,,False,,,,,,250000.0,,
★ Sport Gloves | Pandora's Box,Glove Case,Gold,330000.0,FN,YOUPIN,,False,,,,,,330000.0,,
★ Sport Gloves | Arid,Glove Case,Gold,48888.0,FN,YOUPIN,,False,,,,,,48888.0,,
★ Talon Knife | Blue Steel,Horizon Case,Gold,4201.0,FN,BUFF,,False,,,,,,4201.0,,
★ Talon Knife | Boreal Forest,Horizon Case,Gold,3486.5,FN,YOUPIN,,False,,,,,,3486.5,,
★ Talon Knife | Case Hardened,Horizon Case,Gold,7200.0,FN,YOUPIN,,False,,,,,,7200.0,,
★ Talon Knife | Crimson Web,Horizon Case,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Talon Knife | Fade,Horizon Case,Gold,6398.5,FN,YOUPIN,,False,,,,,,6398.5,,
★ Talon Knife | Forest DDPAT,Horizon Case,Gold,3500.0,FN,BUFF,,False,,,,,,3500.0,,
★ Talon Knife | Night Stripe,Horizon Case,Gold,4550.0,FN,YOUPIN,,False,,,,,,4550.0,,
★ Talon Knife | Safari Mesh,Horizon Case,Gold,3000.0,FN,BUFF,,False,,,,,,3000.0,,
★ Talon Knife | Scorched,Horizon Case,Gold,2400.0,FN,BUFF,,False,,,,,,2400.0,,
★ Talon Knife | Slaughter,Horizon Case,Gold,4800.0,FN,YOUPIN,,False,,,,,,4800.0,,
★ Talon Knife | Stained,Horizon Case,Gold,2780.0,FN,YOUPIN,,False,,,,,,2780.0,,
★ Talon Knife | Urban Masked,Horizon Case,Gold,4887.5,FN,YOUPIN,,False,,,,,,4887.5,,
★ Navaja Knife | Blue Steel,Horizon Case,Gold,855.0,FN,C5,,False,,,,,,855.0,,
★ Navaja Knife | Boreal Forest,Horizon Case,Gold,1415.0,FN,C5,,False,,,,,,1415.0,,
★ Navaja Knife | Case Hardened,Horizon Case,Gold,1100.0,FN,BUFF,,False,,,,,,1100.0,,
★ Navaja Knife | Crimson Web,Horizon Case,Gold,3600.0,FN,BUFF,,False,,,,,,3600.0,,
★ Navaja Knife | Fade,Horizon Case,Gold,750.0,FN,BUFF,,False,,,,,,750.0,,
★ Navaja Knife | Forest DDPAT,Horizon Case,Gold,831.0,FN,BUFF,,False,,,,,,831.0,,
★ Navaja Knife | Night Stripe,Horizon Case,Gold,2699.0,FN,BUFF,,False,,,,,,2699.0,,
★ Navaja Knife | Safari Mesh,Horizon Case,Gold,397.56,MW,YOUPIN,,False,,,,,,397.56,,
★ Navaja Knife | Scorched,Horizon Case,Gold,1350.0,FN,BUFF,,False,,,,,,1350.0,,
★ Navaja Knife | Slaughter,Horizon Case,Gold,700.0,FN,BUFF,,False,,,,,,700.0,,
★ Navaja Knife | Stained,Horizon Case,Gold,797.5,FN,BUFF,,False,,,,,,797.5,,
★ Navaja Knife | Urban Masked,Horizon Case,Gold,1618.32,FN,STEAM,,False,,,,,,1618.32,,
★ Stiletto Knife | Blue Steel,Horizon Case,Gold,2099.5,FN,YOUPIN,,False,,,,,,2099.5,,
★ Stiletto Knife | Boreal Forest,Horizon Case,Gold,2199.0,FN,BUFF,,False,,,,,,2199.0,,
★ Stiletto Knife | Case Hardened,Horizon Case,Gold,3900.0,FN,YOUPIN,,False,,,,,,3900.0,,
★ Stiletto Knife | Crimson Web,Horizon Case,Gold,9699.5,FN,BUFF,,False,,,,,,9699.5,,
★ Stiletto Knife | Fade,Horizon Case,Gold,3120.0,FN,YOUPIN,,False,,,,,,3120.0,,
★ Stiletto Knife | Forest DDPAT,Horizon Case,Gold,1882.5,FN,C5,,False,,,,,,1882.5,,
★ Stiletto Knife | Night Stripe,Horizon Case,Gold,2850.0,FN,BUFF,,False,,,,,,2850.0,,
★ Stiletto Knife | Safari Mesh,Horizon Case,Gold,1999.0,FN,YOUPIN,,False,,,,,,1999.0,,
★ Stiletto Knife | Scorched,Horizon Case,Gold,2000.0,FN,YOUPIN,,False,,,,,,2000.0,,
★ Ursus Knife | Stained,Horizon Case,Gold,962.0,FN,YOUPIN,,False,,,,,,962.0,,
★ Ursus Knife | Urban Masked,Horizon Case,Gold,1920.0,FN,YOUPIN,,False,,,,,,1920.0,,
★ Huntsman Knife | Blue Steel,Huntsman Weapon Case,Gold,2200.0,FN,BUFF,,False,,,,,,2200.0,,
★ Huntsman Knife | Boreal Forest,Huntsman Weapon Case,Gold,2000.0,FN,BUFF,,False,,,,,,2000.0,,
★ Huntsman Knife | Case Hardened,Huntsman Weapon Case,Gold,3569.0,FN,BUFF,,False,,,,,,3569.0,,
★ Huntsman Knife | Crimson Web,Huntsman Weapon Case,Gold,5555.0,FN,YOUPIN,,False,,,,,,5555.0,,
★ Huntsman Knife | Fade,Huntsman Weapon Case,Gold,1900.0,FN,YOUPIN,,False,,,,,,1900.0,,
★ Huntsman Knife | Forest DDPAT,Huntsman Weapon Case,Gold,2137.53,FN,STEAM,,False,,,,,,2137.53,,
★ Huntsman Knife | Night,Huntsman Weapon Case,Gold,12738.32,FN,STEAM,,False,,,,,,12738.32,,
★ Huntsman Knife | Safari Mesh,Huntsman Weapon Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Huntsman Knife | Scorched,Huntsman Weapon Case,Gold,3296.99,FN,STEAM,,False,,,,,,3296.99,,
★ Bayonet | Blue Steel,Operation Bravo Case,Gold,3200.0,FN,YOUPIN,,False,,,,,,3200.0,,
★ Bayonet | Boreal Forest,Operation Bravo Case,Gold,4701.63,FN,STEAM,,False,,,,,,4701.63,,
★ Bayonet | Case Hardened,Operation Bravo Case,Gold,4888.88,FN,BUFF,,False,,,,,,4888.88,,
★ Bayonet | Crimson Web,Operation Bravo Case,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Bayonet | Fade,Operation Bravo Case,Gold,2863.0,FN,YOUPIN,,False,,,,,,2863.0,,
★ Bayonet | Forest DDPAT,Operation Bravo Case,Gold,4000.0,FN,BUFF,,False,,,,,,4000.0,,
★ Bayonet | Night,Operation Bravo Case,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,Operation Bravo Case,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,Operation Bravo Case,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,Operation Bravo Case,Gold,2849.5,FN,BUFF,,False,,,,,,2849.5,,
★ Bayonet | Stained,Operation Bravo Case,Gold,1898.5,FN,YOUPIN,,False,,,,,,1898.5,,
★ Bayonet | Urban Masked,Operation Bravo Case,Gold,1166.0,MW,BUFF,,False,,,,,,1166.0,,
★ Flip Knife | Blue Steel,Operation Bravo Case,Gold,2189.0,FN,BUFF,,False,,,,,,2189.0,,
★ Flip Knife | Boreal Forest,Operation Bravo Case,Gold,2557.05,FN,STEAM,,False,,,,,,2557.05,,
★ Flip Knife | Case Hardened,Operation Bravo Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Flip Knife | Crimson Web,Operation Bravo Case,Gold,9666.0,FN,BUFF,,False,,,,,,9666.0,,
★ Flip Knife | Fade,Operation Bravo Case,Gold,2449.0,FN,YOUPIN,,False,,,,,,2449.0,,
★ Flip Knife | Forest DDPAT,Operation Bravo Case,Gold,2021.6,FN,STEAM,,False,,,,,,2021.6,,
★ Flip Knife | Night,Operation Bravo Case,Gold,3859.5,FN,YOUPIN,,False,,,,,,3859.5,,
★ Flip Knife | Safari Mesh,Operation Bravo Case,Gold,1600.0,FN,YOUPIN,,False,,,,,,1600.0,,
★ Flip Knife | Scorched,Operation Bravo Case,Gold,2867.85,FN,STEAM,,False,,,,,,2867.85,,
★ Flip Knife | Slaughter,Operation Bravo Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Flip Knife | Stained,Operation Bravo Case,Gold,1388.0,FN,C5,,False,,,,,,1388.0,,
★ Flip Knife | Urban Masked,Operation Bravo Case,Gold,749.5,MW,BUFF,,False,,,,,,749.5,,
★ Gut Knife | Blue Steel,Operation Bravo Case,Gold,1190.0,FN,YOUPIN,,False,,,,,,1190.0,,
★ Gut Knife | Boreal Forest,Operation Bravo Case,Gold,6594.13,FN,STEAM,,False,,,,,,6594.13,,
★ Gut Knife | Case Hardened,Operation Bravo Case,Gold,2184.27,FN,STEAM,,False,,,,,,2184.27,,
★ Gut Knife | Crimson Web,Operation Bravo Case,Gold,5700.08,FN,HALOSKINS,,False,,,,,,5700.08,,
★ Gut Knife | Fade,Operation Bravo Case,Gold,954.0,FN,BUFF,,False,,,,,,954.0,,
★ Gut Knife | Forest DDPAT,Operation Bravo Case,Gold,1611.41,FN,STEAM,,False,,,,,,1611.41,,
★ Gut Knife | Night,Operation Bravo Case,Gold,529.5,MW,BUFF,,False,,,,,,529.5,,
★ Gut Knife | Safari Mesh,Operation Bravo Case,Gold,2799.5,FN,BUFF,,False,,,,,,2799.5,,
★ Gut Knife | Scorched,Operation Bravo Case,Gold,2786.12,FN,STEAM,,False,,,,,,2786.12,,
★ Gut Knife | Slaughter,Operation Bravo Case,Gold,977.5,FN,YOUPIN,,False,,,,,,977.5,,
★ Gut Knife | Stained,Operation Bravo Case,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Gut Knife | Urban Masked,Operation Bravo Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Karambit | Blue Steel,Operation Bravo Case,Gold,8966.0,FN,YOUPIN,,False,,,,,,8966.0,,
★ Karambit | Boreal Forest,Operation Bravo Case,Gold,7124.38,FN,STEAM,,False,,,,,,7124.38,,
★ Karambit | Case Hardened,Operation Bravo Case,Gold,13888.0,FN,YOUPIN,,False,,,,,,13888.0,,
★ Karambit | Crimson Web,Operation Bravo Case,Gold,48888.0,FN,YOUPIN,,False,,,,,,48888.0,,
★ Karambit | Fade,Operation Bravo Case,Gold,16300.0,FN,YOUPIN,,False,,,,,,16300.0,,
★ Karambit | Forest DDPAT,Operation Bravo Case,Gold,8000.0,FN,C5,,False,,,,,,8000.0,,
★ Karambit | Night,Operation Bravo Case,Gold,13333.0,FN,YOUPIN,,False,,,,,,13333.0,,
★ Karambit | Safari Mesh,Operation Bravo Case,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ M9 Bayonet | Slaughter,Operation Bravo Case,Gold,5020.0,MW,YOUPIN,,False,,,,,,5020.0,,
★ M9 Bayonet | Stained,Operation Bravo Case,Gold,3650.0,FN,YOUPIN,,False,,,,,,3650.0,,
★ M9 Bayonet | Urban Masked,Operation Bravo Case,Gold,2390.0,MW,BUFF,,False,,,,,,2390.0,,
★ Butterfly Knife | Blue Steel,Operation Breakout Weapon Case,Gold,8688.0,FN,BUFF,,False,,,,,,8688.0,,
★ Butterfly Knife | Boreal Forest,Operation Breakout Weapon Case,Gold,8000.0,FN,BUFF,,False,,,,,,8000.0,,
★ Butterfly Knife | Case Hardened,Operation Breakout Weapon Case,Gold,9500.0,FN,YOUPIN,,False,,,,,,9500.0,,
★ Butterfly Knife | Crimson Web,Operation Breakout Weapon Case,Gold,37999.0,FN,BUFF,,False,,,,,,37999.0,,
★ Butterfly Knife | Fade,Operation Breakout Weapon Case,Gold,20899.0,FN,BUFF,,False,,,,,,20899.0,,
★ Butterfly Knife | Forest DDPAT,Operation Breakout Weapon Case,Gold,6788.0,FN,YOUPIN,,False,,,,,,6788.0,,
★ Butterfly Knife | Night,Operation Breakout Weapon Case,Gold,9799.5,FN,BUFF,,False,,,,,,9799.5,,
★ Butterfly Knife | Safari Mesh,Operation Breakout Weapon Case,Gold,6500.0,FN,BUFF,,False,,,,,,6500.0,,
★ Butterfly Knife | Scorched,Operation Breakout Weapon Case,Gold,7000.0,FN,C5,,False,,,,,,7000.0,,
★ Butterfly Knife | Slaughter,Operation Breakout Weapon Case,Gold,11749.5,FN,YOUPIN,,False,,,,,,11749.5,,
★ Butterfly Knife | Stained,Operation Breakout Weapon Case,Gold,6533.0,FN,YOUPIN,,False,,,,,,6533.0,,
★ Butterfly Knife | Urban Masked,Operation Breakout Weapon Case,Gold,6088.0,FN,YOUPIN,,False,,,,,,6088.0,,
★ Moto Gloves | Smoke Out,Operation Broken Fang Case,Gold,6666.0,FN,YOUPIN,,False,,,,,,6666.0,,
★ Moto Gloves | Blood Pressure,Operation Broken Fang Case,Gold,5988.0,FN,YOUPIN,,False,,,,,,5988.0,,
★ Moto Gloves | Finish Line,Operation Broken Fang Case,Gold,4800.0,FN,C5,,False,,,,,,4800.0,,
★ Moto Gloves | 3rd Commando Company,Operation Broken Fang Case,Gold,2387.0,FN,YOUPIN,,False,,,,,,2387.0,,
★ Specialist Gloves | Marble Fade,Operation Broken Fang Case,Gold,16387.0,FN,YOUPIN,,False,,,,,,16387.0,,
★ Specialist Gloves | Field Agent,Operation Broken Fang Case,Gold,9800.0,FN,YOUPIN,,False,,,,,,9800.0,,
★ Specialist Gloves | Tiger Strike,Operation Broken Fang Case,Gold,12699.0,FN,YOUPIN,,False,,,,,,12699.0,,
★ Specialist Gloves | Lt. Commander,Operation Broken Fang Case,Gold,7499.0,FN,YOUPIN,,False,,,,,,7499.0,,
★ Sport Gloves | Slingshot,Operation Broken Fang Case,Gold,29988.88,FN,YOUPIN,,False,,,,,,29988.88,,
★ Sport Gloves | Nocts,Operation Broken Fang Case,Gold,28888.0,FN,YOUPIN,,False,,,,,,28888.0,,
★ Sport Gloves | Scarlet Shamagh,Operation Broken Fang Case,Gold,11899.9,FN,BUFF,,False,,,,,,11899.9,,
★ Sport Gloves | Big Game,Operation Broken Fang Case,Gold,8000.0,FN,YOUPIN,,False,,,,,,8000.0,,
★ Bloodhound Gloves | Snakebite,Operation Hydra Case,Gold,4300.0,FN,BUFF,,False,,,,,,4300.0,,
★ Bloodhound Gloves | Bronzed,Operation Hydra Case,Gold,10967.27,FN,C5,,False,,,,,,10967.27,,
★ Bloodhound Gloves | Guerrilla,Operation Hydra Case,Gold,8800.0,FN,BUFF,,False,,,,,,8800.0,,
★ Bloodhound Gloves | Charred,Operation Hydra Case,Gold,6333.0,FN,YOUPIN,,False,,,,,,6333.0,,
